invoice_id,customer_id,country,currency,invoice_date,product_id,service_category,quantity,unit_price,net_value,tax_rate,tax_amount,total_amount,invoice_status
INV-2024-004701,CUST-3855-SMB,US,USD,2024-09-10,GPU-RDNA,GPU,4,1260.59,5042.36,0.08,403.39,5445.75,Disputed
INV-2025-004702,CUST-5029-IND,US,USD,2025-06-26,LAP-BIZ,Laptop,9,1748.6,15737.4,0.08,1258.99,16996.39,Paid
INV-2025-004703,CUST-4211-IND,CA,CAD,2025-03-19,CAM-DSLR,Camera,8,416.57,3332.56,0.13,433.23,3765.79,Disputed
INV-2024-004704,CUST-3884-SMB,CA,CAD,2024-03-21,SWT-FIT,Smartwatch,19,329.48,6260.12,0.13,813.82,7073.94,Paid
INV-2024-004705,CUST-2657-IND,DE,EUR,2024-02-15,HPH-SPORT,Headphones,33,182.04,6007.32,0.19,1141.39,7148.71,Cancelled
INV-2024-004706,CUST-3248-SMB,DE,EUR,2024-02-18,MON-4K27,Monitor,16,674.34,10789.44,0.19,2049.99,12839.43,Cancelled
INV-2025-004707,CUST-2818-SMB,JP,JPY,2025-03-24,LAP-BIZ,Laptop,7,1690.74,11835.18,0.1,1183.52,13018.7,Paid
INV-2025-004708,CUST-4444-SMB,US,USD,2025-02-10,SSD-1TB,SSD,16,68.92,1102.72,0.08,88.22,1190.94,Pending
INV-2024-004709,CUST-8474-IND,SG,SGD,2024-10-09,TAB-MINI,Tablet,2,578.54,1157.08,0.08,92.57,1249.65,Paid
INV-2025-004710,CUST-7056-SMB,CA,CAD,2025-04-17,TAB-MINI,Tablet,10,345.0,3450.0,0.13,448.5,3898.5,Paid
INV-2025-004711,CUST-3807-ENT,DE,EUR,2025-02-19,SSD-1TB,SSD,33,118.86,3922.38,0.19,745.25,4667.63,Paid
INV-2025-004712,CUST-8106-ENT,DE,EUR,2025-08-22,CON-NEXT,Console,2,621.46,1242.92,0.19,236.15,1479.07,Paid
INV-2024-004713,CUST-2071-IND,UK,GBP,2024-04-30,TAB-PRO,Tablet,5,357.32,1786.6,0.2,357.32,2143.92,Paid
INV-2024-004714,CUST-3366-IND,JP,JPY,2024-01-03,PHN-FOLD,Smartphone,10,1069.86,10698.6,0.1,1069.86,11768.46,Paid
INV-2024-004715,CUST-4107-IND,FR,EUR,2024-11-11,PHN-LITE,Smartphone,12,1104.56,13254.72,0.2,2650.94,15905.66,Pending
INV-2025-004716,CUST-9725-SMB,UK,GBP,2025-04-04,HPH-NC,Headphones,33,133.52,4406.16,0.2,881.23,5287.39,Paid
INV-2024-004717,CUST-7131-SMB,CA,CAD,2024-08-14,CON-NEXT,Console,2,348.31,696.62,0.13,90.56,787.18,Cancelled
INV-2024-004718,CUST-8037-ENT,IN,INR,2024-03-19,SSD-512G,SSD,36,161.51,5814.36,0.18,1046.58,6860.94,Paid
INV-2025-004719,CUST-5006-IND,DE,EUR,2025-06-27,MON-2K34,Monitor,10,796.86,7968.6,0.19,1514.03,9482.63,Paid
INV-2024-004720,CUST-4098-ENT,IN,INR,2024-03-11,HPH-SPORT,Headphones,30,49.21,1476.3,0.18,265.73,1742.03,Paid
INV-2024-004721,CUST-5819-IND,UK,GBP,2024-07-15,LAP-ULTRA,Laptop,3,1394.93,4184.79,0.2,836.96,5021.75,Pending
INV-2024-004722,CUST-6368-IND,US,USD,2024-02-27,SSD-2TB,SSD,10,283.77,2837.7,0.08,227.02,3064.72,Pending
INV-2025-004723,CUST-1872-ENT,US,USD,2025-02-27,CAM-4K,Camera,8,500.84,4006.72,0.08,320.54,4327.26,Paid
INV-2025-004724,CUST-5588-IND,DE,EUR,2025-04-13,PHN-LITE,Smartphone,7,435.25,3046.75,0.19,578.88,3625.63,Paid
INV-2025-004725,CUST-9327-ENT,US,USD,2025-09-15,LAP-BIZ,Laptop,8,1464.64,11717.12,0.08,937.37,12654.49,Paid
INV-2024-004726,CUST-9011-IND,US,USD,2024-02-17,PHN-PRO,Smartphone,18,626.09,11269.62,0.08,901.57,12171.19,Paid
INV-2025-004727,CUST-2333-SMB,IN,INR,2025-03-10,PHN-LITE,Smartphone,4,560.09,2240.36,0.18,403.26,2643.62,Paid
INV-2024-004728,CUST-2062-IND,SG,SGD,2024-07-03,TAB-MINI,Tablet,3,832.55,2497.65,0.08,199.81,2697.46,Paid
INV-2024-004729,CUST-9333-SMB,JP,JPY,2024-06-13,LAP-ULTRA,Laptop,6,1072.82,6436.92,0.1,643.69,7080.61,Paid
INV-2024-004730,CUST-9342-SMB,US,USD,2024-11-26,SWT-FIT,Smartwatch,25,554.43,13860.75,0.08,1108.86,14969.61,Paid
INV-2024-004731,CUST-9168-ENT,US,USD,2024-11-25,TAB-MINI,Tablet,1,631.74,631.74,0.08,50.54,682.28,Paid
INV-2024-004732,CUST-8606-IND,US,USD,2024-04-30,SSD-512G,SSD,16,148.85,2381.6,0.08,190.53,2572.13,Paid
INV-2024-004733,CUST-6272-ENT,AU,AUD,2024-07-31,CAM-4K,Camera,6,955.54,5733.24,0.1,573.32,6306.56,Paid
INV-2025-004734,CUST-7125-ENT,IN,INR,2025-05-21,MON-2K34,Monitor,10,670.04,6700.4,0.18,1206.07,7906.47,Paid
INV-2025-004735,CUST-8918-ENT,DE,EUR,2025-07-06,SSD-512G,SSD,33,143.48,4734.84,0.19,899.62,5634.46,Paid
INV-2024-004736,CUST-9106-SMB,US,USD,2024-06-16,CON-NEXT,Console,7,312.67,2188.69,0.08,175.1,2363.79,Pending
INV-2025-004737,CUST-5396-ENT,FR,EUR,2025-06-29,HPH-SPORT,Headphones,23,271.64,6247.72,0.2,1249.54,7497.26,Paid
INV-2025-004738,CUST-7569-ENT,UK,GBP,2025-03-02,MON-FHD24,Monitor,24,724.52,17388.48,0.2,3477.7,20866.18,Paid
INV-2024-004739,CUST-1599-IND,DE,EUR,2024-08-08,SWT-FIT,Smartwatch,9,360.09,3240.81,0.19,615.75,3856.56,Paid
INV-2024-004740,CUST-4596-IND,CA,CAD,2024-01-10,SSD-2TB,SSD,8,335.49,2683.92,0.13,348.91,3032.83,Disputed
INV-2024-004741,CUST-8406-IND,AU,AUD,2024-04-29,PHN-FOLD,Smartphone,20,1453.36,29067.2,0.1,2906.72,31973.92,Paid
INV-2025-004742,CUST-7486-IND,US,USD,2025-09-26,TAB-PRO,Tablet,6,762.19,4573.14,0.08,365.85,4938.99,Pending
INV-2024-004743,CUST-6013-SMB,US,USD,2024-09-03,MON-FHD24,Monitor,9,198.28,1784.52,0.08,142.76,1927.28,Paid
INV-2024-004744,CUST-7178-ENT,IN,INR,2024-12-25,GPU-RDNA,GPU,1,1870.5,1870.5,0.18,336.69,2207.19,Paid
INV-2024-004745,CUST-3575-SMB,US,USD,2024-08-08,CAM-4K,Camera,10,1293.81,12938.1,0.08,1035.05,13973.15,Paid
INV-2025-004746,CUST-5170-ENT,US,USD,2025-05-20,MON-2K34,Monitor,29,427.12,12386.48,0.08,990.92,13377.4,Paid
INV-2024-004747,CUST-2388-IND,US,USD,2024-02-27,HPH-SPORT,Headphones,31,287.09,8899.79,0.08,711.98,9611.77,Paid
INV-2025-004748,CUST-2376-SMB,US,USD,2025-04-04,GPU-RDNA,GPU,10,1243.85,12438.5,0.08,995.08,13433.58,Disputed
INV-2024-004749,CUST-8282-ENT,DE,EUR,2024-05-07,HPH-NC,Headphones,11,37.88,416.68,0.19,79.17,495.85,Paid
INV-2024-004750,CUST-6760-IND,JP,JPY,2024-03-26,LAP-ULTRA,Laptop,5,1502.33,7511.65,0.1,751.16,8262.81,Paid
INV-2024-004751,CUST-1674-SMB,UK,GBP,2024-04-13,PHN-LITE,Smartphone,8,1239.27,9914.16,0.2,1982.83,11896.99,Pending
INV-2024-004752,CUST-9392-ENT,DE,EUR,2024-05-22,TAB-MINI,Tablet,11,299.43,3293.73,0.19,625.81,3919.54,Paid
INV-2024-004753,CUST-6511-SMB,AU,AUD,2024-07-23,GPU-RDNA,GPU,8,1658.44,13267.52,0.1,1326.75,14594.27,Paid
INV-2024-004754,CUST-8391-SMB,FR,EUR,2024-02-07,TAB-PRO,Tablet,1,331.78,331.78,0.2,66.36,398.14,Cancelled
INV-2024-004755,CUST-8086-SMB,IN,INR,2024-12-28,MON-2K34,Monitor,15,355.19,5327.85,0.18,959.01,6286.86,Paid
INV-2025-004756,CUST-7021-SMB,IN,INR,2025-09-12,SWT-PRO,Smartwatch,18,353.21,6357.78,0.18,1144.4,7502.18,Paid
INV-2024-004757,CUST-6194-SMB,US,USD,2024-11-04,MON-FHD24,Monitor,29,623.68,18086.72,0.08,1446.94,19533.66,Pending
INV-2024-004758,CUST-7264-IND,JP,JPY,2024-02-21,TAB-MINI,Tablet,13,876.96,11400.48,0.1,1140.05,12540.53,Paid
INV-2024-004759,CUST-3942-SMB,DE,EUR,2024-01-01,TAB-MINI,Tablet,13,322.03,4186.39,0.19,795.41,4981.8,Paid
INV-2024-004760,CUST-4830-SMB,IN,INR,2024-01-11,LAP-ULTRA,Laptop,5,1297.99,6489.95,0.18,1168.19,7658.14,Paid
INV-2024-004761,CUST-2243-SMB,DE,EUR,2024-08-01,LAP-BIZ,Laptop,2,874.79,1749.58,0.19,332.42,2082.0,Paid
INV-2025-004762,CUST-2350-SMB,IN,INR,2025-07-09,TAB-PRO,Tablet,11,1052.78,11580.58,0.18,2084.5,13665.08,Paid
INV-2025-004763,CUST-9220-ENT,JP,JPY,2025-06-01,SWT-PRO,Smartwatch,24,264.21,6341.04,0.1,634.1,6975.14,Cancelled
INV-2025-004764,CUST-9956-ENT,US,USD,2025-02-18,LAP-ULTRA,Laptop,7,1552.75,10869.25,0.08,869.54,11738.79,Pending
INV-2024-004765,CUST-2280-SMB,FR,EUR,2024-01-08,MON-FHD24,Monitor,15,124.18,1862.7,0.2,372.54,2235.24,Paid
INV-2024-004766,CUST-4731-IND,IN,INR,2024-01-05,GPU-RTX,GPU,13,1574.64,20470.32,0.18,3684.66,24154.98,Paid
INV-2024-004767,CUST-2942-IND,IN,INR,2024-12-27,SSD-1TB,SSD,9,263.5,2371.5,0.18,426.87,2798.37,Paid
INV-2024-004768,CUST-6902-IND,US,USD,2024-04-21,CAM-4K,Camera,2,2570.02,5140.04,0.08,411.2,5551.24,Paid
INV-2024-004769,CUST-9946-IND,AU,AUD,2024-09-29,SWT-PRO,Smartwatch,7,294.3,2060.1,0.1,206.01,2266.11,Pending
INV-2025-004770,CUST-6468-IND,UK,GBP,2025-02-25,MON-4K27,Monitor,20,418.3,8366.0,0.2,1673.2,10039.2,Cancelled
INV-2024-004771,CUST-6394-SMB,US,USD,2024-09-21,TAB-MINI,Tablet,2,257.53,515.06,0.08,41.2,556.26,Paid
INV-2025-004772,CUST-5959-ENT,DE,EUR,2025-04-02,PHN-LITE,Smartphone,7,883.14,6181.98,0.19,1174.58,7356.56,Paid
INV-2024-004773,CUST-5496-IND,US,USD,2024-07-30,HPH-NC,Headphones,3,268.23,804.69,0.08,64.38,869.07,Paid
INV-2024-004774,CUST-3258-ENT,SG,SGD,2024-03-18,HPH-NC,Headphones,13,269.72,3506.36,0.08,280.51,3786.87,Paid
INV-2024-004775,CUST-9898-SMB,UK,GBP,2024-08-08,SSD-2TB,SSD,12,132.96,1595.52,0.2,319.1,1914.62,Paid
INV-2025-004776,CUST-1139-SMB,SG,SGD,2025-01-03,HPH-SPORT,Headphones,45,121.7,5476.5,0.08,438.12,5914.62,Paid
INV-2024-004777,CUST-5617-SMB,US,USD,2024-12-12,CAM-4K,Camera,5,2776.5,13882.5,0.08,1110.6,14993.1,Pending
INV-2024-004778,CUST-7616-SMB,UK,GBP,2024-01-25,LAP-ULTRA,Laptop,7,786.55,5505.85,0.2,1101.17,6607.02,Paid
INV-2025-004779,CUST-1194-SMB,US,USD,2025-02-23,LAP-ULTRA,Laptop,1,1855.06,1855.06,0.08,148.4,2003.46,Paid
INV-2024-004780,CUST-9399-IND,US,USD,2024-12-19,LAP-BIZ,Laptop,4,1209.61,4838.44,0.08,387.08,5225.52,Paid
INV-2025-004781,CUST-7512-IND,US,USD,2025-02-20,LAP-BIZ,Laptop,4,1199.61,4798.44,0.08,383.88,5182.32,Cancelled
INV-2025-004782,CUST-4717-ENT,US,USD,2025-05-29,CAM-4K,Camera,9,862.19,7759.71,0.08,620.78,8380.49,Pending
INV-2024-004783,CUST-4438-SMB,FR,EUR,2024-08-02,PHN-FOLD,Smartphone,9,381.03,3429.27,0.2,685.85,4115.12,Paid
INV-2024-004784,CUST-4829-ENT,UK,GBP,2024-04-21,CON-NEXT,Console,7,519.84,3638.88,0.2,727.78,4366.66,Pending
INV-2025-004785,CUST-8679-ENT,DE,EUR,2025-07-12,LAP-GAMER,Laptop,9,1798.87,16189.83,0.19,3076.07,19265.9,Paid
INV-2025-004786,CUST-8559-SMB,DE,EUR,2025-03-03,SWT-FIT,Smartwatch,11,474.74,5222.14,0.19,992.21,6214.35,Paid
INV-2025-004787,CUST-2406-SMB,IN,INR,2025-07-15,TAB-PRO,Tablet,2,926.92,1853.84,0.18,333.69,2187.53,Paid
INV-2024-004788,CUST-4077-SMB,IN,INR,2024-08-03,SSD-512G,SSD,38,78.57,2985.66,0.18,537.42,3523.08,Paid
INV-2025-004789,CUST-7843-IND,FR,EUR,2025-02-16,MON-4K27,Monitor,30,330.72,9921.6,0.2,1984.32,11905.92,Paid
INV-2025-004790,CUST-8187-SMB,UK,GBP,2025-01-14,SSD-512G,SSD,37,146.73,5429.01,0.2,1085.8,6514.81,Paid
INV-2025-004791,CUST-1493-SMB,US,USD,2025-08-24,CAM-4K,Camera,8,2927.62,23420.96,0.08,1873.68,25294.64,Paid
INV-2024-004792,CUST-3276-ENT,IN,INR,2024-08-19,CAM-4K,Camera,2,855.11,1710.22,0.18,307.84,2018.06,Paid
INV-2024-004793,CUST-3102-SMB,US,USD,2024-09-14,CAM-4K,Camera,7,1952.3,13666.1,0.08,1093.29,14759.39,Paid
INV-2024-004794,CUST-1158-SMB,UK,GBP,2024-09-12,LAP-GAMER,Laptop,4,1398.13,5592.52,0.2,1118.5,6711.02,Pending
INV-2025-004795,CUST-6810-SMB,UK,GBP,2025-02-06,HPH-SPORT,Headphones,6,52.58,315.48,0.2,63.1,378.58,Paid
INV-2025-004796,CUST-4694-SMB,UK,GBP,2025-02-27,GPU-RDNA,GPU,13,647.15,8412.95,0.2,1682.59,10095.54,Paid
INV-2024-004797,CUST-7974-ENT,US,USD,2024-03-05,PHN-PRO,Smartphone,4,1007.55,4030.2,0.08,322.42,4352.62,Paid
INV-2024-004798,CUST-7608-ENT,JP,JPY,2024-07-08,GPU-RDNA,GPU,10,974.37,9743.7,0.1,974.37,10718.07,Paid
INV-2025-004799,CUST-9808-SMB,US,USD,2025-08-25,TAB-PRO,Tablet,15,671.46,10071.9,0.08,805.75,10877.65,Paid
INV-2024-004800,CUST-6342-ENT,CA,CAD,2024-06-21,SWT-FIT,Smartwatch,19,101.17,1922.23,0.13,249.89,2172.12,Paid
INV-2025-004801,CUST-1380-ENT,US,USD,2025-09-19,TAB-PRO,Tablet,15,1125.65,16884.75,0.08,1350.78,18235.53,Paid
INV-2025-004802,CUST-1527-IND,US,USD,2025-07-14,GPU-RTX,GPU,7,1268.78,8881.46,0.08,710.52,9591.98,Pending
INV-2024-004803,CUST-3518-SMB,IN,INR,2024-08-14,SSD-512G,SSD,17,75.85,1289.45,0.18,232.1,1521.55,Paid
INV-2025-004804,CUST-7404-SMB,US,USD,2025-08-03,MON-2K34,Monitor,22,887.88,19533.36,0.08,1562.67,21096.03,Pending
INV-2025-004805,CUST-4345-SMB,SG,SGD,2025-01-22,MON-2K34,Monitor,7,661.05,4627.35,0.08,370.19,4997.54,Paid
INV-2025-004806,CUST-2043-ENT,FR,EUR,2025-02-04,LAP-GAMER,Laptop,6,2145.34,12872.04,0.2,2574.41,15446.45,Paid
INV-2025-004807,CUST-7331-IND,US,USD,2025-09-29,HPH-NC,Headphones,19,292.31,5553.89,0.08,444.31,5998.2,Paid
INV-2024-004808,CUST-8778-IND,IN,INR,2024-07-31,PHN-PRO,Smartphone,20,1031.79,20635.8,0.18,3714.44,24350.24,Paid
INV-2024-004809,CUST-6387-ENT,US,USD,2024-02-22,SSD-512G,SSD,39,239.91,9356.49,0.08,748.52,10105.01,Paid
INV-2025-004810,CUST-8397-ENT,IN,INR,2025-09-15,SWT-FIT,Smartwatch,22,328.59,7228.98,0.18,1301.22,8530.2,Paid
INV-2024-004811,CUST-5991-IND,US,USD,2024-05-18,HPH-NC,Headphones,47,51.01,2397.47,0.08,191.8,2589.27,Paid
INV-2025-004812,CUST-3808-IND,IN,INR,2025-02-21,CAM-DSLR,Camera,1,2856.16,2856.16,0.18,514.11,3370.27,Paid
INV-2025-004813,CUST-3910-IND,US,USD,2025-09-16,CON-NEXT,Console,10,466.25,4662.5,0.08,373.0,5035.5,Paid
INV-2024-004814,CUST-9005-IND,FR,EUR,2024-05-22,CAM-DSLR,Camera,9,2232.87,20095.83,0.2,4019.17,24115.0,Paid
INV-2025-004815,CUST-4058-IND,JP,JPY,2025-05-23,CAM-DSLR,Camera,9,1414.8,12733.2,0.1,1273.32,14006.52,Paid
INV-2025-004816,CUST-2138-SMB,IN,INR,2025-04-30,TAB-PRO,Tablet,7,1054.53,7381.71,0.18,1328.71,8710.42,Paid
INV-2025-004817,CUST-5650-IND,IN,INR,2025-03-12,SWT-FIT,Smartwatch,14,318.39,4457.46,0.18,802.34,5259.8,Pending
INV-2025-004818,CUST-4818-SMB,SG,SGD,2025-06-26,MON-4K27,Monitor,27,838.65,22643.55,0.08,1811.48,24455.03,Paid
INV-2024-004819,CUST-9591-IND,IN,INR,2024-10-19,GPU-RTX,GPU,13,348.32,4528.16,0.18,815.07,5343.23,Paid
INV-2025-004820,CUST-8449-IND,US,USD,2025-09-11,CON-LITE,Console,7,670.93,4696.51,0.08,375.72,5072.23,Paid
INV-2024-004821,CUST-7039-ENT,UK,GBP,2024-10-10,SSD-512G,SSD,34,184.17,6261.78,0.2,1252.36,7514.14,Paid
INV-2024-004822,CUST-1180-IND,UK,GBP,2024-01-14,LAP-BIZ,Laptop,10,1223.5,12235.0,0.2,2447.0,14682.0,Paid
INV-2025-004823,CUST-6353-SMB,DE,EUR,2025-09-25,PHN-LITE,Smartphone,1,1368.94,1368.94,0.19,260.1,1629.04,Paid
INV-2024-004824,CUST-7407-IND,DE,EUR,2024-09-28,CON-LITE,Console,4,297.82,1191.28,0.19,226.34,1417.62,Paid
INV-2024-004825,CUST-2814-IND,FR,EUR,2024-01-25,CON-NEXT,Console,4,566.21,2264.84,0.2,452.97,2717.81,Paid
INV-2024-004826,CUST-9789-SMB,US,USD,2024-11-17,SWT-PRO,Smartwatch,19,248.08,4713.52,0.08,377.08,5090.6,Paid
INV-2024-004827,CUST-8835-ENT,AU,AUD,2024-04-12,CON-LITE,Console,7,422.99,2960.93,0.1,296.09,3257.02,Paid
INV-2024-004828,CUST-2126-SMB,US,USD,2024-02-09,TAB-PRO,Tablet,6,527.94,3167.64,0.08,253.41,3421.05,Paid
INV-2024-004829,CUST-4382-IND,UK,GBP,2024-08-22,GPU-RTX,GPU,3,559.46,1678.38,0.2,335.68,2014.06,Paid
INV-2024-004830,CUST-4369-SMB,FR,EUR,2024-03-29,GPU-RDNA,GPU,10,1122.79,11227.9,0.2,2245.58,13473.48,Paid
INV-2024-004831,CUST-8081-ENT,JP,JPY,2024-04-09,LAP-ULTRA,Laptop,10,1657.65,16576.5,0.1,1657.65,18234.15,Paid
INV-2024-004832,CUST-8778-IND,AU,AUD,2024-05-23,GPU-RTX,GPU,10,937.0,9370.0,0.1,937.0,10307.0,Paid
INV-2024-004833,CUST-6084-ENT,CA,CAD,2024-03-22,CON-LITE,Console,8,574.31,4594.48,0.13,597.28,5191.76,Paid
INV-2025-004834,CUST-4325-ENT,US,USD,2025-08-11,TAB-PRO,Tablet,2,861.56,1723.12,0.08,137.85,1860.97,Paid
INV-2025-004835,CUST-8519-SMB,FR,EUR,2025-07-24,TAB-MINI,Tablet,11,1094.67,12041.37,0.2,2408.27,14449.64,Paid
INV-2024-004836,CUST-4304-IND,US,USD,2024-08-16,GPU-RDNA,GPU,3,818.82,2456.46,0.08,196.52,2652.98,Pending
INV-2025-004837,CUST-3337-SMB,DE,EUR,2025-08-25,CON-NEXT,Console,10,276.51,2765.1,0.19,525.37,3290.47,Paid
INV-2025-004838,CUST-2048-SMB,DE,EUR,2025-01-29,CAM-4K,Camera,8,1806.65,14453.2,0.19,2746.11,17199.31,Paid
INV-2025-004839,CUST-5044-ENT,US,USD,2025-05-27,CON-LITE,Console,10,294.54,2945.4,0.08,235.63,3181.03,Paid
INV-2024-004840,CUST-6388-ENT,UK,GBP,2024-07-15,PHN-LITE,Smartphone,5,997.6,4988.0,0.2,997.6,5985.6,Cancelled
INV-2024-004841,CUST-9043-SMB,IN,INR,2024-09-30,SSD-1TB,SSD,38,242.96,9232.48,0.18,1661.85,10894.33,Paid
INV-2025-004842,CUST-8580-ENT,IN,INR,2025-08-12,TAB-PRO,Tablet,14,275.06,3850.84,0.18,693.15,4543.99,Paid
INV-2025-004843,CUST-1640-ENT,UK,GBP,2025-08-05,CON-LITE,Console,8,593.99,4751.92,0.2,950.38,5702.3,Paid
INV-2025-004844,CUST-2492-SMB,US,USD,2025-07-15,CAM-4K,Camera,6,1927.69,11566.14,0.08,925.29,12491.43,Paid
INV-2025-004845,CUST-8476-SMB,US,USD,2025-01-06,SSD-512G,SSD,8,281.35,2250.8,0.08,180.06,2430.86,Paid
INV-2024-004846,CUST-5873-SMB,DE,EUR,2024-03-20,SWT-FIT,Smartwatch,15,563.5,8452.5,0.19,1605.98,10058.48,Paid
INV-2024-004847,CUST-3869-SMB,IN,INR,2024-08-22,TAB-MINI,Tablet,3,394.78,1184.34,0.18,213.18,1397.52,Paid
INV-2024-004848,CUST-5081-IND,US,USD,2024-10-13,SSD-512G,SSD,15,51.81,777.15,0.08,62.17,839.32,Disputed
INV-2025-004849,CUST-8079-SMB,JP,JPY,2025-07-25,CON-LITE,Console,8,363.78,2910.24,0.1,291.02,3201.26,Cancelled
INV-2025-004850,CUST-7302-ENT,US,USD,2025-06-28,CON-NEXT,Console,1,553.07,553.07,0.08,44.25,597.32,Paid
INV-2025-004851,CUST-4005-ENT,IN,INR,2025-03-12,GPU-RDNA,GPU,11,446.28,4909.08,0.18,883.63,5792.71,Paid
INV-2024-004852,CUST-2565-SMB,DE,EUR,2024-05-06,CAM-DSLR,Camera,7,1983.65,13885.55,0.19,2638.25,16523.8,Pending
INV-2025-004853,CUST-1715-IND,JP,JPY,2025-02-20,GPU-RDNA,GPU,8,1232.68,9861.44,0.1,986.14,10847.58,Pending
INV-2025-004854,CUST-3587-SMB,UK,GBP,2025-09-29,LAP-BIZ,Laptop,7,1255.32,8787.24,0.2,1757.45,10544.69,Disputed
INV-2024-004855,CUST-9810-SMB,CA,CAD,2024-02-10,HPH-SPORT,Headphones,5,350.93,1754.65,0.13,228.1,1982.75,Paid
INV-2025-004856,CUST-2093-ENT,US,USD,2025-04-13,SWT-FIT,Smartwatch,23,423.41,9738.43,0.08,779.07,10517.5,Paid
INV-2024-004857,CUST-4559-SMB,US,USD,2024-10-23,SSD-1TB,SSD,4,207.34,829.36,0.08,66.35,895.71,Paid
INV-2025-004858,CUST-7738-ENT,IN,INR,2025-08-19,PHN-FOLD,Smartphone,15,1000.22,15003.3,0.18,2700.59,17703.89,Disputed
INV-2025-004859,CUST-2986-SMB,IN,INR,2025-08-23,MON-4K27,Monitor,22,736.96,16213.12,0.18,2918.36,19131.48,Paid
INV-2024-004860,CUST-2253-IND,IN,INR,2024-02-11,CON-NEXT,Console,7,582.32,4076.24,0.18,733.72,4809.96,Paid
INV-2025-004861,CUST-9264-SMB,CA,CAD,2025-09-23,GPU-RDNA,GPU,4,848.9,3395.6,0.13,441.43,3837.03,Paid
INV-2024-004862,CUST-7719-SMB,JP,JPY,2024-10-05,CON-NEXT,Console,3,466.34,1399.02,0.1,139.9,1538.92,Paid
INV-2025-004863,CUST-3700-SMB,US,USD,2025-04-03,CAM-4K,Camera,3,2234.98,6704.94,0.08,536.4,7241.34,Disputed
INV-2024-004864,CUST-4397-ENT,UK,GBP,2024-02-02,TAB-MINI,Tablet,12,686.81,8241.72,0.2,1648.34,9890.06,Paid
INV-2024-004865,CUST-1731-SMB,UK,GBP,2024-10-02,GPU-RDNA,GPU,2,564.04,1128.08,0.2,225.62,1353.7,Paid
INV-2024-004866,CUST-1437-IND,CA,CAD,2024-03-30,PHN-FOLD,Smartphone,4,859.87,3439.48,0.13,447.13,3886.61,Cancelled
INV-2025-004867,CUST-8567-SMB,UK,GBP,2025-09-07,SWT-PRO,Smartwatch,9,426.0,3834.0,0.2,766.8,4600.8,Paid
INV-2025-004868,CUST-6630-ENT,US,USD,2025-06-07,PHN-FOLD,Smartphone,10,664.71,6647.1,0.08,531.77,7178.87,Pending
INV-2024-004869,CUST-7542-IND,CA,CAD,2024-06-08,PHN-LITE,Smartphone,2,731.91,1463.82,0.13,190.3,1654.12,Paid
INV-2025-004870,CUST-7499-IND,SG,SGD,2025-04-02,SWT-PRO,Smartwatch,25,204.82,5120.5,0.08,409.64,5530.14,Paid
INV-2025-004871,CUST-1175-SMB,DE,EUR,2025-02-02,LAP-ULTRA,Laptop,9,947.2,8524.8,0.19,1619.71,10144.51,Paid
INV-2024-004872,CUST-2878-ENT,US,USD,2024-03-31,SSD-1TB,SSD,17,138.89,2361.13,0.08,188.89,2550.02,Paid
INV-2025-004873,CUST-3236-SMB,US,USD,2025-08-03,LAP-BIZ,Laptop,9,1009.69,9087.21,0.08,726.98,9814.19,Paid
INV-2025-004874,CUST-8606-SMB,US,USD,2025-04-10,CAM-4K,Camera,5,1796.91,8984.55,0.08,718.76,9703.31,Disputed
INV-2024-004875,CUST-8558-IND,UK,GBP,2024-08-07,MON-2K34,Monitor,6,361.0,2166.0,0.2,433.2,2599.2,Paid
INV-2025-004876,CUST-2352-ENT,CA,CAD,2025-02-22,CAM-4K,Camera,9,475.13,4276.17,0.13,555.9,4832.07,Paid
INV-2025-004877,CUST-4969-ENT,CA,CAD,2025-01-13,SWT-PRO,Smartwatch,11,456.8,5024.8,0.13,653.22,5678.02,Pending
INV-2025-004878,CUST-8171-IND,AU,AUD,2025-03-22,SWT-PRO,Smartwatch,24,308.0,7392.0,0.1,739.2,8131.2,Paid
INV-2024-004879,CUST-8713-SMB,UK,GBP,2024-05-25,SSD-512G,SSD,38,118.0,4484.0,0.2,896.8,5380.8,Paid
INV-2024-004880,CUST-3643-IND,SG,SGD,2024-08-20,CON-NEXT,Console,4,385.42,1541.68,0.08,123.33,1665.01,Paid
INV-2025-004881,CUST-1295-ENT,US,USD,2025-01-05,HPH-NC,Headphones,11,43.08,473.88,0.08,37.91,511.79,Paid
INV-2024-004882,CUST-2646-IND,DE,EUR,2024-08-21,TAB-PRO,Tablet,10,489.93,4899.3,0.19,930.87,5830.17,Paid
INV-2025-004883,CUST-5819-IND,JP,JPY,2025-01-01,LAP-ULTRA,Laptop,4,1105.34,4421.36,0.1,442.14,4863.5,Disputed
INV-2025-004884,CUST-9759-ENT,US,USD,2025-04-25,PHN-FOLD,Smartphone,1,551.38,551.38,0.08,44.11,595.49,Paid
INV-2025-004885,CUST-7403-IND,US,USD,2025-07-26,TAB-MINI,Tablet,12,801.85,9622.2,0.08,769.78,10391.98,Paid
INV-2024-004886,CUST-2271-ENT,IN,INR,2024-12-28,LAP-ULTRA,Laptop,9,1137.76,10239.84,0.18,1843.17,12083.01,Paid
INV-2025-004887,CUST-1183-ENT,UK,GBP,2025-08-12,SWT-PRO,Smartwatch,4,289.11,1156.44,0.2,231.29,1387.73,Paid
